Level,Date,Hour,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
L1,20.02.2021,15:00,Rochdale,Plymouth,0,0,D,0,0,D,P Wright,15,13,6,5,16,7,5,6,3,1,0,0,3.5,3.6,2.05
L1,20.02.2021,15:00,Wigan,Lincoln,1,2,A,1,1,D,T Kettle,16,7,3,4,18,7,5,5,4,3,0,0,6.0,3.8,1.6
L1,23.02.2021,18:30,AFC Wimbledon,Gillingham,1,0,H,0,0,D,P Howard,9,8,2,1,15,10,4,6,0,1,0,0,2.75,3.4,2.55
L1,23.02.2021,19:00,Bristol Rvs,Wigan,1,2,A,0,0,D,C Brook,20,4,3,2,8,12,7,4,0,3,0,0,2.1,3.4,3.5
L1,23.02.2021,19:00,Charlton,Burton,1,2,A,1,1,D,C Pollard,10,11,5,3,10,12,4,2,0,0,0,0,1.8,3.5,4.5
L1,23.02.2021,19:00,Crewe,Accrington,2,0,H,1,0,H,B Huxtable,17,8,9,2,10,8,7,3,1,1,0,1,2.3,3.4,3.0
L1,23.02.2021,19:00,Hull,Ipswich,0,1,A,0,1,A,T Nield,6,8,0,2,13,14,3,1,2,3,0,0,1.75,3.6,5.0
L1,23.02.2021,19:00,Lincoln,Swindon,2,2,D,1,2,A,D Bourne,10,15,6,6,13,14,5,5,2,2,0,0,1.5,4.2,6.5
L1,23.02.2021,19:00,Northampton,Rochdale,0,0,D,0,0,D,K Johnson,10,4,5,1,13,6,4,1,3,0,0,0,2.1,3.6,3.5
L1,23.02.2021,19:00,Oxford,Portsmouth,0,1,A,0,0,D,G Salisbury,14,17,7,7,14,16,3,2,1,2,0,0,2.8,3.3,2.5
L1,23.02.2021,19:00,Shrewsbury,Milton Keynes Dons,4,2,H,3,1,H,L Doughty,8,9,5,5,16,14,2,3,3,2,0,0,2.8,3.2,2.62
L1,23.02.2021,19:00,Sunderland,Fleetwood Town,2,0,H,0,0,D,J Bell,12,0,7,0,12,11,4,1,2,0,0,0,1.8,3.4,4.5
L1,23.02.2021,19:30,Plymouth,Peterboro,0,3,A,0,0,D,C Sarginson,6,13,3,6,9,10,2,4,1,1,0,0,3.4,3.5,2.1
L1,27.02.2021,15:00,Bristol Rvs,Shrewsbury,2,1,H,1,0,H,P Howard,15,3,6,2,12,16,3,1,0,1,0,0,3.1,3.4,2.3
L1,27.02.2021,15:00,Charlton,Blackpool,0,3,A,0,2,A,B Huxtable,2,11,0,4,14,16,4,3,3,1,2,0,2.7,3.3,2.62
L1,27.02.2021,15:00,Crewe,Sunderland,2,2,D,2,0,H,C Sarginson,13,12,7,4,13,13,4,4,0,1,0,0,3.4,3.4,2.15
L1,27.02.2021,15:00,Fleetwood Town,Accrington,1,1,D,1,1,D,S Allison,15,13,6,3,13,16,5,7,3,1,0,0,2.37,3.1,3.25
L1,27.02.2021,15:00,Ipswich,Doncaster,2,1,H,1,0,H,M Coy,10,17,5,7,10,10,6,3,1,0,0,0,2.3,3.3,3.2
L1,27.02.2021,15:00,Milton Keynes Dons,Oxford,1,1,D,1,0,H,J Oldham,10,15,3,4,9,16,7,3,4,0,0,0,2.75,3.4,2.55
L1,27.02.2021,15:00,Peterboro,Wigan,2,1,H,0,0,D,T Bramall,11,10,3,7,13,26,5,5,3,1,0,0,1.4,4.75,8.0
L1,27.02.2021,15:00,Plymouth,Lincoln,4,3,H,2,1,H,K Johnson,10,15,5,8,15,8,0,6,2,0,0,0,3.2,3.4,2.25
L1,27.02.2021,15:00,Portsmouth,Gillingham,1,1,D,1,1,D,T Robinson,12,18,6,6,19,11,6,3,1,1,0,0,1.61,4.0,5.5
L1,27.02.2021,15:00,Rochdale,Burton,0,2,A,0,0,D,M Edwards,6,18,0,7,11,13,1,6,2,2,1,0,2.9,3.5,2.3
L1,27.02.2021,15:00,Swindon,Northampton,2,1,H,1,1,D,B Speedie,8,8,3,5,9,15,2,5,2,2,0,0,2.4,3.4,2.9
L1,02.03.2021,18:00,Wigan,Charlton,0,1,A,0,1,A,S Allison,12,12,2,3,12,11,10,4,0,0,0,0,3.5,3.5,2.1
L1,02.03.2021,19:00,Accrington,Ipswich,1,2,A,1,2,A,R Madley,10,11,2,6,13,14,3,3,3,1,1,0,2.6,3.1,2.87
L1,02.03.2021,19:00,Hull,Rochdale,2,0,H,1,0,H,J Bell,10,4,4,0,11,14,3,2,1,1,0,1,1.3,5.0,12.0
L1,02.03.2021,19:00,Lincoln,Fleetwood Town,1,2,A,0,1,A,D Rock,9,14,3,6,11,14,6,3,0,1,0,0,2.05,3.4,3.75
L1,02.03.2021,19:00,Northampton,Plymouth,2,0,H,1,0,H,G Salisbury,7,7,3,3,17,8,4,5,4,1,0,1,2.7,3.4,2.55
L1,02.03.2021,19:00,Oxford,Peterboro,0,0,D,0,0,D,A Young,11,14,2,7,13,8,5,4,2,0,0,0,2.8,3.25,2.55
L1,02.03.2021,19:00,Shrewsbury,AFC Wimbledon,1,1,D,1,0,H,C Sarginson,7,7,2,2,11,11,4,4,0,1,0,0,1.95,3.5,4.0
L1,02.03.2021,19:00,Sunderland,Swindon,1,0,H,0,0,D,P Wright,14,10,4,3,14,15,5,2,0,0,0,0,1.44,4.5,7.5
L1,06.03.2021,13:00,Gillingham,Ipswich,3,1,H,1,0,H,G Salisbury,13,8,6,1,13,15,3,6,0,1,0,0,2.87,3.4,2.45
L1,06.03.2021,15:00,Blackpool,AFC Wimbledon,1,1,D,0,0,D,T Bramall,13,14,4,6,11,11,6,2,1,1,0,0,1.6,4.0,5.75
L1,06.03.2021,15:00,Burton,Peterboro,2,1,H,0,0,D,C Brook,9,19,5,5,14,5,2,10,3,1,0,0,4.75,3.75,1.75
L1,06.03.2021,15:00,Doncaster,Plymouth,2,1,H,1,0,H,D Bourne,19,21,7,3,8,16,4,10,1,0,0,0,2.05,3.5,3.6
L1,06.03.2021,15:00,Lincoln,Crewe,3,0,H,1,0,H,J Busby,10,9,7,1,15,8,1,5,2,0,0,0,2.3,3.4,3.1
L1,06.03.2021,15:00,Northampton,Portsmouth,4,1,H,4,0,H,A Haines,14,11,7,3,14,13,7,1,2,1,0,0,4.33,3.6,1.83
L1,06.03.2021,15:00,Oxford,Charlton,0,0,D,0,0,D,T Nield,14,11,3,2,10,16,5,2,0,2,0,0,2.2,3.4,3.3
L1,06.03.2021,15:00,Shrewsbury,Fleetwood Town,0,2,A,0,1,A,M Salisbury,6,8,2,4,9,14,4,5,0,0,0,0,2.55,3.2,2.9
L1,09.03.2021,19:00,AFC Wimbledon,Burton,0,1,A,0,0,D,R Madley,2,4,2,1,15,9,2,4,1,0,0,0,2.7,3.3,2.6
L1,09.03.2021,19:00,Bristol Rvs,Accrington,4,1,H,2,0,H,J Bell,15,10,8,2,11,11,4,4,1,1,0,0,2.75,3.4,2.5
L1,09.03.2021,19:00,Charlton,Northampton,2,1,H,0,0,D,P Howard,11,2,5,1,15,19,8,3,3,3,0,0,2.0,3.4,3.75
L1,09.03.2021,19:00,Crewe,Doncaster,1,0,H,0,0,D,B Speedie,10,9,3,2,12,9,9,6,3,2,0,0,2.45,3.5,2.8
L1,09.03.2021,19:00,Ipswich,Lincoln,1,1,D,0,1,A,J Oldham,3,10,2,2,14,13,4,6,2,2,0,0,2.75,3.25,2.62
L1,09.03.2021,19:00,Milton Keynes Dons,Blackpool,0,1,A,0,1,A,L Swabey,8,4,2,2,5,17,4,2,1,0,0,0,2.87,3.2,2.55
L1,09.03.2021,19:00,Peterboro,Hull,1,3,A,1,1,D,J Busby,8,7,3,3,18,14,8,4,2,0,1,0,2.62,3.3,2.7
L1,09.03.2021,19:00,Plymouth,Wigan,0,2,A,0,2,A,G Ward,16,10,5,4,10,17,6,3,1,4,0,0,1.9,3.8,3.75
L1,09.03.2021,19:00,Rochdale,Shrewsbury,0,2,A,0,0,D,M Coy,12,10,2,6,12,8,5,1,2,1,0,0,3.4,3.2,2.25
L1,09.03.2021,19:45,Fleetwood Town,Gillingham,1,0,H,1,0,H,M Edwards,11,7,4,3,13,10,4,3,1,2,0,0,2.15,3.4,3.4
L1,09.03.2021,19:45,Portsmouth,Sunderland,0,2,A,0,1,A,D Rock,8,9,0,6,11,22,4,6,0,1,0,0,2.55,3.3,2.8
L1,13.03.2021,13:00,Swindon,Gillingham,1,3,A,1,0,H,J Bell,12,11,4,4,13,14,2,6,1,2,0,0,3.0,3.5,2.3
L1,13.03.2021,15:00,Blackpool,Fleetwood Town,0,0,D,0,0,D,W Finnie,24,6,4,2,9,17,8,1,2,4,0,0,2.25,3.4,3.2
L1,13.03.2021,15:00,Charlton,Shrewsbury,1,1,D,0,0,D,D Bourne,15,11,2,4,8,12,7,4,2,2,0,0,2.0,3.3,4.0
L1,13.03.2021,15:00,Crewe,Burton,0,3,A,0,3,A,G Salisbury,11,10,4,5,4,7,8,3,0,2,0,0,2.0,3.5,3.75
L1,13.03.2021,15:00,Doncaster,Northampton,0,0,D,0,0,D,T Nield,10,8,5,1,7,18,4,10,0,5,0,0,1.9,3.5,4.1
L1,13.03.2021,15:00,Lincoln,Rochdale,1,2,A,0,1,A,A Coggins,9,18,2,5,5,11,5,12,0,0,0,0,1.44,4.5,7.0
L1,13.03.2021,15:00,Milton Keynes Dons,Accrington,3,2,H,1,0,H,D Whitestone,16,7,7,2,7,13,4,3,0,5,0,0,2.0,3.6,3.6
L1,16.03.2021,18:30,AFC Wimbledon,Wigan,1,1,D,0,0,D,P Howard,10,9,5,4,12,12,6,3,0,0,0,0,2.45,3.3,2.9
L1,16.03.2021,19:00,Blackpool,Burton,1,1,D,0,1,A,C Sarginson,13,12,2,4,5,12,6,7,0,1,0,0,1.95,3.3,4.2
L1,16.03.2021,19:00,Charlton,Bristol Rvs,3,2,H,2,2,D,R Madley,15,7,4,4,19,11,10,2,2,2,0,1,1.9,3.5,4.33
L1,16.03.2021,19:00,Peterboro,Portsmouth,1,0,H,1,0,H,J Oldham,9,14,3,4,16,12,3,4,1,2,0,0,1.95,3.4,4.0
L1,16.03.2021,19:45,Fleetwood Town,Ipswich,2,0,H,1,0,H,G Ward,17,8,7,3,10,10,4,4,2,1,0,0,2.6,3.0,3.0
L1,17.03.2021,19:00,Accrington,Sunderland,0,2,A,0,0,D,J Busby,6,12,0,5,18,9,3,7,2,2,0,0,3.8,3.5,2.0
L1,20.03.2021,13:00,Portsmouth,Ipswich,2,1,H,1,1,D,A Young,8,8,5,2,13,14,4,3,4,3,0,0,2.1,3.3,3.75
L1,20.03.2021,15:00,Fleetwood Town,Swindon,0,2,A,0,1,A,G Salisbury,8,11,0,2,15,10,5,6,2,1,0,0,1.66,3.5,6.0
L1,20.03.2021,15:00,Gillingham,Doncaster,2,2,D,2,2,D,W Finnie,17,10,4,2,14,10,10,3,0,1,0,0,2.4,3.5,2.9
L1,20.03.2021,15:00,Northampton,Crewe,0,1,A,0,0,D,S Allison,6,3,0,2,18,15,1,4,1,2,0,0,2.8,3.4,2.5
L1,20.03.2021,15:00,Oxford,Blackpool,0,2,A,0,2,A,P Wright,14,17,4,7,12,13,5,6,1,2,0,0,2.55,3.3,2.8
L1,20.03.2021,15:00,Plymouth,Bristol Rvs,2,0,H,2,0,H,T Kettle,15,22,5,3,11,9,5,9,3,0,0,0,2.6,3.4,2.7
L1,20.03.2021,15:00,Rochdale,Peterboro,3,3,D,0,2,A,D Rock,16,15,5,5,15,10,2,1,2,1,0,0,4.5,3.8,1.75
L1,20.03.2021,15:00,Shrewsbury,Hull,1,1,D,0,0,D,G Ward,7,10,3,1,23,16,3,2,5,1,0,0,4.2,3.5,1.9
L1,20.03.2021,15:00,Sunderland,Lincoln,1,1,D,1,0,H,C Boyeson,13,10,6,4,20,14,7,5,3,1,0,0,1.83,3.6,4.5
L1,23.03.2021,19:00,Blackpool,Peterboro,3,1,H,1,1,D,R Madley,10,8,5,2,13,13,3,2,1,4,0,0,3.0,3.25,2.45
L1,23.03.2021,19:00,Bristol Rvs,Swindon,0,1,A,0,0,D,A Woolmer,9,9,2,3,18,14,3,4,2,0,0,0,2.1,3.5,3.5
L1,23.03.2021,19:00,Burton,Shrewsbury,1,2,A,0,1,A,C Boyeson,9,5,1,2,15,12,3,2,0,2,0,0,2.25,3.25,3.3
L1,23.03.2021,19:00,Northampton,Oxford,1,0,H,0,0,D,C Pollard,9,17,1,4,16,14,3,10,1,0,0,0,4.0,3.3,2.0
L1,27.03.2021,15:00,Blackpool,Plymouth,2,2,D,0,1,A,C Brook,11,13,4,5,14,10,1,5,0,0,0,0,1.66,3.75,5.25
L1,27.03.2021,15:00,Hull,Gillingham,1,1,D,1,0,H,M Coy,14,12,3,1,11,16,4,6,1,3,0,0,1.75,3.6,4.8
L1,27.03.2021,15:00,Milton Keynes Dons,Doncaster,1,0,H,0,0,D,J Smith,13,11,7,1,10,14,6,4,1,0,0,0,1.95,3.6,3.8
L1,27.03.2021,15:00,Shrewsbury,Portsmouth,1,2,A,0,2,A,B Speedie,6,7,3,3,15,13,0,7,0,0,0,1,3.6,3.25,2.15
L1,27.03.2021,15:00,Wigan,Ipswich,0,0,D,0,0,D,J Bell,10,8,2,4,16,14,2,5,3,2,0,0,3.5,3.3,2.15
L1,31.03.2021,17:30,Gillingham,Wigan,1,0,H,0,0,D,C Sarginson,9,13,5,3,12,17,5,5,3,3,0,0,2.05,3.4,3.75
L1,02.04.2021,12:30,Doncaster,Charlton,0,1,A,0,1,A,M Edwards,12,3,3,2,7,16,4,5,1,2,0,0,2.7,3.2,2.7
L1,02.04.2021,15:00,Crewe,Hull,1,2,A,0,0,D,C Pollard,15,14,5,8,7,15,4,6,1,3,0,0,3.3,3.3,2.25
L1,02.04.2021,15:00,Fleetwood Town,Peterboro,0,1,A,0,0,D,B Speedie,13,14,4,5,16,9,3,5,2,0,0,0,3.4,3.2,2.25
L1,02.04.2021,15:00,Ipswich,Bristol Rvs,2,1,H,2,1,H,S Martin,14,14,3,5,12,14,7,3,2,1,0,0,1.95,3.4,4.0
L1,02.04.2021,15:00,Plymouth,AFC Wimbledon,1,0,H,1,0,H,S Allison,10,15,5,6,9,15,4,7,1,0,0,0,2.15,3.4,3.5
L1,02.04.2021,15:00,Portsmouth,Rochdale,2,1,H,2,0,H,L Swabey,7,11,2,3,13,9,5,5,1,1,0,0,1.55,4.0,6.0
L1,02.04.2021,15:00,Sunderland,Oxford,3,1,H,1,1,D,T Kettle,13,6,6,3,13,20,4,7,3,3,0,1,1.95,3.4,4.0
L1,02.04.2021,15:00,Swindon,Blackpool,0,2,A,0,1,A,C Boyeson,4,10,1,2,5,12,4,2,0,1,0,0,4.0,3.5,1.95
L1,05.04.2021,15:00,AFC Wimbledon,Fleetwood Town,0,1,A,0,0,D,P Wright,10,9,0,5,12,12,3,5,2,3,0,0,3.2,3.2,2.37
L1,05.04.2021,15:00,Blackpool,Gillingham,4,1,H,3,1,H,D Drysdale,14,8,6,4,17,11,5,2,1,1,0,0,2.0,3.4,3.8
L1,05.04.2021,15:00,Bristol Rvs,Doncaster,2,1,H,1,1,D,A Coggins,16,7,8,4,16,16,5,4,3,1,0,0,2.8,3.2,2.7
L1,05.04.2021,15:00,Burton,Swindon,2,1,H,1,1,D,L Swabey,13,13,3,4,21,7,4,4,1,0,0,0,2.0,3.5,3.8
L1,05.04.2021,15:00,Hull,Northampton,3,0,H,2,0,H,T Bramall,13,3,4,0,9,11,5,0,0,3,0,0,1.61,3.8,6.0
L1,05.04.2021,15:00,Milton Keynes Dons,Crewe,0,2,A,0,2,A,A Woolmer,13,6,4,6,10,14,7,2,0,2,0,0,2.2,3.3,3.4
L1,05.04.2021,15:00,Rochdale,Ipswich,0,0,D,0,0,D,R Lewis,2,5,0,0,9,10,6,2,0,1,0,0,3.8,3.4,2.05
L1,05.04.2021,15:00,Shrewsbury,Plymouth,3,0,H,0,0,D,R Madley,15,3,4,1,13,12,8,3,2,1,0,0,2.45,3.0,3.2
L1,05.04.2021,15:00,Wigan,Portsmouth,0,1,A,0,0,D,T Nield,14,5,1,3,14,15,4,4,3,1,0,0,4.5,3.7,1.8
L1,10.04.2021,15:00,Accrington,AFC Wimbledon,1,5,A,1,3,A,J Oldham,13,15,5,6,8,15,3,7,1,1,0,1,2.3,3.4,3.0
L1,10.04.2021,15:00,Crewe,Oxford,0,6,A,0,3,A,P Howard,7,18,1,11,14,9,0,3,1,0,0,0,2.5,3.4,2.8
L1,10.04.2021,15:00,Doncaster,Wigan,1,4,A,1,3,A,A Young,8,14,4,6,7,13,3,12,3,2,0,0,2.2,3.3,3.4
L1,10.04.2021,15:00,Fleetwood Town,Rochdale,1,0,H,0,0,D,R Madley,10,9,1,3,11,12,5,6,1,1,0,0,1.95,3.5,3.8
L1,10.04.2021,15:00,Gillingham,Shrewsbury,0,0,D,0,0,D,T Kettle,13,17,3,4,10,15,3,9,3,1,0,0,2.25,3.3,3.25
L1,10.04.2021,15:00,Ipswich,Milton Keynes Dons,0,0,D,0,0,D,T Nield,7,13,0,5,21,9,7,5,2,0,0,0,2.5,3.3,2.87
L1,10.04.2021,15:00,Lincoln,Blackpool,2,2,D,0,1,A,M Edwards,7,17,3,7,10,12,5,7,4,0,0,0,2.6,3.3,2.75
L1,10.04.2021,15:00,Northampton,Bristol Rvs,1,1,D,0,1,A,D Rock,9,11,2,4,15,23,4,4,2,0,0,0,2.75,3.2,2.75
L1,10.04.2021,15:00,Portsmouth,Burton,1,2,A,0,1,A,J Busby,13,10,2,6,8,11,12,1,0,1,0,0,1.75,3.75,4.5
L1,10.04.2021,15:00,Swindon,Peterboro,0,3,A,0,2,A,J Smith,10,17,2,9,7,15,6,6,2,1,0,0,5.5,4.0,1.61
L1,13.04.2021,18:00,Crewe,Portsmouth,0,0,D,0,0,D,D Drysdale,9,12,1,5,18,9,2,6,2,3,0,0,3.1,3.4,2.25
L1,13.04.2021,18:00,Wigan,Sunderland,2,1,H,1,1,D,G Ward,13,18,6,2,22,13,3,12,3,1,0,0,5.25,3.5,1.75
L1,13.04.2021,18:30,AFC Wimbledon,Ipswich,3,0,H,2,0,H,A Coggins,22,8,8,2,12,8,4,3,1,1,0,1,2.9,3.1,2.6
L1,13.04.2021,19:00,Doncaster,Burton,0,3,A,0,0,D,D Rock,12,15,2,6,10,17,5,4,2,0,0,0,2.62,3.2,2.8
L1,13.04.2021,19:00,Lincoln,Milton Keynes Dons,4,0,H,0,0,D,R Madley,7,7,5,0,11,13,5,1,2,5,0,0,2.4,3.5,2.9
L1,13.04.2021,19:00,Rochdale,Swindon,2,1,H,1,0,H,S Allison,13,14,10,6,16,10,4,2,1,0,0,0,2.37,3.4,3.0
L1,16.04.2021,19:45,Peterboro,Northampton,3,1,H,1,1,D,S Allison,10,9,5,4,13,14,2,3,1,3,0,0,1.44,4.2,8.0
L1,17.04.2021,12:30,Blackpool,Sunderland,1,0,H,0,0,D,T Nield,7,13,4,6,13,15,1,8,1,2,0,0,2.6,3.2,2.8
L1,17.04.2021,12:30,Bristol Rvs,Lincoln,0,1,A,0,1,A,W Finnie,15,9,4,4,20,13,9,6,4,3,1,0,2.9,3.4,2.4
L1,17.04.2021,12:30,Burton,Plymouth,1,1,D,0,0,D,A Coggins,21,13,11,5,12,12,8,3,1,3,0,0,2.0,3.5,3.75
L1,17.04.2021,12:30,Milton Keynes Dons,Portsmouth,1,0,H,1,0,H,M Coy,13,11,2,4,9,19,4,3,2,2,0,1,2.9,3.25,2.5
L1,17.04.2021,12:30,Shrewsbury,Doncaster,0,2,A,0,1,A,A Davies,12,10,2,3,7,15,9,3,0,0,0,0,2.25,3.3,3.3
L1,17.04.2021,12:30,Wigan,Crewe,2,0,H,1,0,H,D Bourne,17,5,9,0,20,9,7,3,1,0,0,1,2.62,3.3,2.62
L1,17.04.2021,17:30,AFC Wimbledon,Swindon,4,1,H,3,0,H,J Busby,20,11,11,4,18,10,5,6,1,3,0,0,2.05,3.5,3.6
L1,17.04.2021,17:30,Oxford,Gillingham,3,2,H,0,1,A,R Lewis,16,15,5,4,10,10,7,13,1,1,0,0,2.0,3.5,3.75
L1,20.04.2021,19:00,AFC Wimbledon,Oxford,2,1,H,0,0,D,A Davies,15,12,7,6,12,10,4,7,2,0,0,1,2.87,3.5,2.4
L1,20.04.2021,19:00,Bristol Rvs,Milton Keynes Dons,0,2,A,0,1,A,J Oldham,9,13,3,5,21,13,4,8,4,3,0,0,2.8,3.3,2.5
L1,20.04.2021,19:00,Burton,Lincoln,0,1,A,0,1,A,J Smith,11,16,2,3,18,7,5,6,2,0,0,0,3.1,3.3,2.3
L1,20.04.2021,19:00,Northampton,Ipswich,3,0,H,2,0,H,J Bell,11,10,5,1,11,9,4,11,1,0,0,0,3.2,3.1,2.37
L1,20.04.2021,19:00,Shrewsbury,Wigan,1,2,A,0,2,A,D Rock,11,13,4,3,11,16,12,7,3,1,0,0,2.5,3.1,2.9
L1,20.04.2021,19:45,Peterboro,Gillingham,0,1,A,0,1,A,S Allison,19,9,2,4,9,18,13,2,3,2,0,0,1.6,4.2,5.75
L1,24.04.2021,13:00,Portsmouth,Bristol Rvs,1,0,H,1,0,H,T Bramall,8,7,1,3,17,17,0,4,0,0,0,0,1.55,4.0,6.5
L1,24.04.2021,15:00,Blackpool,Shrewsbury,0,1,A,0,0,D,J Bell,11,5,5,1,14,10,3,2,0,2,0,0,1.65,3.75,5.5
L1,24.04.2021,15:00,Charlton,Peterboro,0,1,A,0,1,A,K Stroud,11,11,3,5,13,14,6,4,1,1,0,0,2.75,3.2,2.7
L1,24.04.2021,15:00,Crewe,Rochdale,1,1,D,0,0,D,A Haines,10,17,6,7,12,7,3,9,1,1,0,0,2.7,3.4,2.62
L1,24.04.2021,15:00,Gillingham,Northampton,2,2,D,1,0,H,C Brook,18,17,8,6,19,13,4,9,3,3,0,0,2.0,3.3,4.0
L1,24.04.2021,15:00,Oxford,Plymouth,3,1,H,1,0,H,B Huxtable,21,11,6,1,10,7,9,1,0,1,0,0,1.6,4.0,5.75
L1,24.04.2021,15:00,Sunderland,Accrington,3,3,D,2,0,H,D Drysdale,17,14,8,5,14,8,8,4,2,2,0,0,1.53,4.0,6.5
L1,27.04.2021,19:00,Accrington,Portsmouth,3,3,D,2,0,H,R Madley,25,13,10,4,12,16,2,2,2,2,0,0,3.6,3.5,2.05
L1,27.04.2021,19:00,AFC Wimbledon,Rochdale,3,3,D,0,1,A,C Brook,16,14,6,3,9,12,9,6,1,3,0,0,2.2,3.3,3.3
L1,27.04.2021,19:00,Charlton,Crewe,2,2,D,1,0,H,T Kettle,11,16,3,4,11,7,3,7,3,3,0,0,1.66,3.9,5.25
L1,27.04.2021,19:00,Sunderland,Blackpool,0,1,A,0,0,D,W Finnie,13,7,5,2,11,17,12,4,1,1,0,0,2.05,3.3,3.75
L1,01.05.2021,15:00,Accrington,Charlton,1,1,D,0,0,D,A Young,18,8,3,3,11,21,8,3,3,2,0,0,3.75,3.4,2.05
L1,01.05.2021,15:00,Fleetwood Town,Milton Keynes Dons,1,1,D,0,0,D,S Martin,9,11,2,5,20,13,11,5,1,3,0,0,2.9,3.6,2.3
L1,01.05.2021,15:00,Hull,Wigan,3,1,H,2,1,H,R Madley,12,12,6,3,8,11,4,3,2,2,0,0,1.61,3.75,6.0
L1,01.05.2021,15:00,Northampton,Blackpool,0,3,A,0,1,A,P Wright,9,16,2,10,15,7,5,8,2,1,0,0,3.6,3.4,2.1
L1,01.05.2021,15:00,Peterboro,Lincoln,3,3,D,0,2,A,J Busby,17,10,6,5,18,15,7,3,2,4,0,0,2.1,3.4,3.6
L1,01.05.2021,15:00,Plymouth,Sunderland,1,3,A,0,1,A,J Bell,6,24,3,11,15,2,1,6,3,0,1,0,5.5,4.0,1.61
L1,01.05.2021,15:00,Swindon,Ipswich,1,2,A,0,1,A,K Johnson,11,17,3,6,9,19,5,6,3,1,0,0,2.9,3.5,2.37
L1,04.05.2021,19:00,Blackpool,Doncaster,2,0,H,1,0,H,R Lewis,22,11,10,3,17,7,9,7,3,1,0,0,1.5,4.2,6.0
L1,04.05.2021,19:00,Charlton,Lincoln,3,1,H,0,0,D,K Johnson,8,9,4,4,16,10,2,7,3,2,0,0,2.05,3.5,3.75
L1,04.05.2021,19:00,Shrewsbury,Ipswich,0,0,D,0,0,D,L Swabey,12,13,5,4,16,14,8,2,2,2,0,0,2.45,3.3,3.0
L1,09.05.2021,12:00,Charlton,Hull,1,0,H,0,0,D,M Coy,14,7,2,2,10,7,4,5,2,2,0,0,2.25,3.5,3.1
L1,09.05.2021,12:00,Doncaster,Peterboro,1,4,A,0,4,A,P Wright,16,18,8,6,5,4,6,5,0,0,0,0,3.8,3.9,1.85
L1,09.05.2021,12:00,Gillingham,Plymouth,1,0,H,1,0,H,A Young,12,13,3,2,14,9,6,4,2,1,0,0,1.72,3.8,4.75
L1,09.05.2021,12:00,Ipswich,Fleetwood Town,3,1,H,3,0,H,J Busby,9,13,4,4,14,10,3,5,0,2,0,0,2.5,3.3,2.87
L1,09.05.2021,12:00,Milton Keynes Dons,Rochdale,0,3,A,0,0,D,T Robinson,8,14,1,5,8,18,3,4,1,0,0,0,1.66,4.0,5.0
L1,09.05.2021,12:00,Oxford,Burton,4,0,H,2,0,H,T Bramall,15,9,5,2,6,19,2,9,0,4,0,0,1.65,4.0,5.25
L1,09.05.2021,12:00,Wigan,Swindon,3,4,A,1,0,H,G Salisbury,12,17,3,5,17,4,11,1,0,1,1,0,1.8,3.8,4.33
L1,07.08.2021,15:00,Bolton,Milton Keynes Dons,3,3,D,1,1,D,M Coy,17,10,4,4,15,10,3,2,1,0,0,0,2.3,3.4,3.0
L1,07.08.2021,15:00,Cambridge,Oxford,1,1,D,0,1,A,D Rock,9,11,1,3,7,12,3,4,1,2,0,0,3.6,3.5,2.0
L1,07.08.2021,15:00,Fleetwood Town,Portsmouth,0,1,A,0,0,D,B Speedie,13,9,4,2,7,11,6,2,0,3,0,0,3.1,3.3,2.3
L1,07.08.2021,15:00,Gillingham,Lincoln,1,1,D,1,1,D,T Bramall,17,10,6,4,12,9,5,4,2,2,0,0,3.1,3.25,2.37
L1,07.08.2021,15:00,Sunderland,Wigan,2,1,H,1,1,D,R Madley,16,8,3,3,16,20,7,2,1,4,0,0,1.9,3.6,3.8
L1,07.08.2021,17:30,Charlton,Sheffield Weds,0,0,D,0,0,D,W Finnie,11,6,0,1,16,14,9,6,1,3,0,0,2.5,3.25,2.8
L1,14.08.2021,15:00,Accrington,Cambridge,2,1,H,2,0,H,B Speedie,14,16,6,4,15,12,3,11,3,0,0,0,2.0,3.5,3.8
L1,14.08.2021,15:00,AFC Wimbledon,Bolton,3,3,D,1,2,A,P Wright,16,8,4,4,12,9,6,3,4,2,0,0,2.75,3.25,2.62
L1,14.08.2021,15:00,Cheltenham,Wycombe,1,3,A,1,1,D,C Boyeson,13,11,6,6,9,9,7,8,2,0,0,0,3.1,3.2,2.4
L1,14.08.2021,15:00,Lincoln,Fleetwood Town,2,1,H,0,1,A,J Oldham,9,11,3,7,8,16,3,4,3,3,0,0,2.1,3.3,3.8
L1,14.08.2021,15:00,Milton Keynes Dons,Sunderland,1,2,A,0,1,A,J Bell,17,7,8,5,8,12,6,7,2,4,0,0,3.4,3.4,2.15
L1,14.08.2021,15:00,Morecambe,Shrewsbury,2,0,H,2,0,H,D Bourne,10,11,6,1,13,18,4,7,2,3,0,0,2.9,3.3,2.45
L1,14.08.2021,15:00,Oxford,Charlton,2,1,H,2,1,H,T Bramall,11,10,5,3,10,16,5,6,2,2,0,0,2.4,3.3,3.0
L1,14.08.2021,15:00,Portsmouth,Crewe,2,0,H,0,0,D,W Finnie,15,4,5,1,10,9,6,3,0,1,0,0,1.75,3.75,4.5
